route_id,route_code,stop_name,stop_id,stop_lat,stop_lon,heading_degrees,transfer_to_route_id,stop_type,parent_stop_id,route
56,1,Milwaukee & Springfield,17477,41.940075,-87.725393,307,,bus,17477,56
56,1,Milwaukee & Sunnyside,5587,41.962335,-87.755895,326,,bus,5587,56
56,1,Milwaukee & Talman,5552,41.920588,-87.693477,302,,bus,5552,56
56,1,Milwaukee & Thomas,5534,41.901931,-87.664168,254,,bus,5534,56
56,1,Milwaukee & Wabansia,18707,41.911862,-87.679655,311,,bus,18707,56
56,1,Milwaukee & Washtenaw,5553,41.921788,-87.695417,309,,bus,5553,56
56,1,Milwaukee & Waveland,5577,41.947368,-87.737292,309,,bus,5577,56
56,1,Milwaukee & Western,5547,41.916773,-87.687194,306,Blue*,bus,5547,56
56,1,Milwaukee & Wilson,5588,41.96394,-87.757262,322,,bus,5588,56
56,1,Milwaukee & Wisner,18743,41.933541,-87.714616,308,,bus,18743,56
56,1,Milwaukee & Wolcott/Wood,15845,41.907479,-87.672806,310,,bus,15845,56
56,2,Desplaines & Fulton,5505,41.887003,-87.644283,174,,bus,5505,56
56,2,Desplaines & Kinzie/Milwaukee,17771,41.888315,-87.644427,180,,bus,17771,56
56,2,Desplaines & Lake,17772,41.885525,-87.644283,180,Green*;Pink*,bus,17772,56
56,2,Jefferson Park Transit Center,14101,41.969737,-87.761759,240,68-East^;68-West^;81-East^;81-West^;81W-East^;81W-West^;88-East^;88-West^;91-North^;91-South^;Blue*,bus,14101,56
56,2,Milwaukee & Addison,5450,41.946425,-87.735987,129,152-West^,bus,5450,56
56,2,Milwaukee & Armitage,18739,41.917164,-87.688082,128,,bus,18739,56
56,2,Milwaukee & Belle Plaine,5442,41.955333,-87.749982,147,,bus,5442,56
56,2,Milwaukee & Belmont,18424,41.938898,-87.723672,130,77-East^;77-West^,bus,18424,56
56,2,Milwaukee & Berteau,15198,41.956797,-87.751253,148,,bus,15198,56
56,2,Milwaukee & California,17013,41.92248,-87.696811,132,94-North^;Blue*,bus,17013,56
56,2,Milwaukee & Carpenter,17834,41.894855,-87.653375,131,,bus,17834,56
56,2,Milwaukee & Caton,18358,41.911753,-87.679728,131,,bus,18358,56
56,2,Milwaukee & Central Park,15215,41.934777,-87.716888,128,,bus,15215,56
56,2,Milwaukee & Chicago,5496,41.896402,-87.655824,132,66-East^;66-West^;Blue*,bus,5496,56
56,2,Milwaukee & Cullom,5440,41.958933,-87.753082,148,,bus,5440,56
56,2,Milwaukee & Davlin,5458,41.938271,-87.722622,129,,bus,5458,56
56,2,Milwaukee & Diversey/Kimball,17413,41.931725,-87.711889,129,76-East^,bus,17413,56
56,2,Milwaukee & Division,5489,41.903523,-87.666909,131,70-West^;9-North^;X9-North^+;Blue*,bus,5489,56
56,2,Milwaukee & Erie,5500,41.893501,-87.651336,132,,bus,5500,56
56,2,Milwaukee & Francis Place,5474,41.920357,-87.693325,130,,bus,5474,56
56,2,Milwaukee & Fullerton,15041,41.924415,-87.699946,132,74-East^,bus,15041,56
56,2,Milwaukee & Giddings,5435,41.966715,-87.759837,147,,bus,5435,56
56,2,Milwaukee & Grand/Halsted (Blue Line),5502,41.891295,-87.647812,118,65-East^;65-West^;8-North^;8-South^;Blue*,bus,5502,56
56,2,Milwaukee & Haddon,5490,41.902799,-87.665769,132,70-East^,bus,5490,56
56,2,Milwaukee & Higgins,3725,41.968849,-87.761716,151,81W-West^;91-South^,bus,3725,56
56,2,Milwaukee & Honore,17015,41.908778,-87.675097,131,,bus,17015,56
56,2,Milwaukee & Hubbard/Union,5503,41.890302,-87.646158,176,,bus,5503,56
56,2,Milwaukee & Irving Park/Cicero,5443,41.95365,-87.747844,128,54-South^;80-East^,bus,5443,56
56,2,Milwaukee & Karlov ,5454,41.942705,-87.729894,127,,bus,5454,56
56,2,Milwaukee & Kedzie,5467,41.92917,-87.707759,132,76-West^;Blue*,bus,5467,56
56,2,Milwaukee & Keeler,5452,41.944185,-87.732328,128,,bus,5452,56
56,2,Milwaukee & Kenneth,5447,41.94884,-87.739951,129,,bus,5447,56
56,2,Milwaukee & Kenton,5445,41.950582,-87.742767,129,,bus,5445,56
56,2,Milwaukee & Kilbourn,5446,41.94955,-87.741119,130,,bus,5446,56
56,2,Milwaukee & Kilpatrick/Byron,5444,41.951828,-87.744832,131,,bus,5444,56
56,2,Milwaukee & Kostner,5448,41.947998,-87.738585,130,,bus,5448,56
56,2,Milwaukee & Laramie,5436,41.96487,-87.758261,146,,bus,5436,56
56,2,Milwaukee & Lawndale,18717,41.936391,-87.719517,133,,bus,18717,56
56,2,Milwaukee & Lawrence,17175,41.967628,-87.760632,147,81-East^,bus,17175,56
56,2,Milwaukee & Leavitt,15233,41.913268,-87.682097,131,,bus,15233,56
56,2,Milwaukee & Logan Boulevard,5468,41.927734,-87.705346,130,,bus,5468,56
56,2,Milwaukee & Maplewood,5475,41.919243,-87.691507,129,,bus,5475,56
56,2,Milwaukee & Montrose,14617,41.960388,-87.754353,147,78-East^;78-West^,bus,14617,56
56,2,Milwaukee & Noble,5492,41.900864,-87.662768,130,,bus,5492,56
56,2,Milwaukee & North Ave/Damen,5481,41.910624,-87.67799,130,72-East^;72-West^;Blue*,bus,5481,56
56,2,Milwaukee & Oakley/Moffat,5478,41.915256,-87.685129,132,,bus,5478,56
56,2,Milwaukee & Paulina ,5487,41.905472,-87.669905,128,,bus,5487,56
56,2,Milwaukee & Prindiville,17014,41.921503,-87.695212,131,,bus,17014,56
56,2,Milwaukee & Pulaski,15213,41.940753,-87.726688,131,53-North^,bus,15213,56
56,2,Milwaukee & Racine,5494,41.89758,-87.657572,126,,bus,5494,56
56,2,Milwaukee & Sacramento,5469,41.925994,-87.702535,130,,bus,5469,56
56,2,Milwaukee & Spaulding,5465,41.931028,-87.710738,129,76-East^,bus,5465,56
56,2,Milwaukee & Springfield,5456,41.9398,-87.725129,129,,bus,5456,56
56,2,Milwaukee & Sunnyside,5438,41.962637,-87.75634,146,,bus,5438,56
56,2,Milwaukee & Thomas,5491,41.901696,-87.664057,132,,bus,5491,56
56,2,Milwaukee & Western,17917,41.916462,-87.686982,129,49-North^;X49-North^+;Blue*,bus,17917,56
56,2,Milwaukee & Wilson,5437,41.964029,-87.757522,147,,bus,5437,56
56,2,Milwaukee & Wolcott/Wood ,15846,41.907118,-87.672465,132,,bus,15846,56
56,2,Milwaukee & Wolfram,18738,41.933031,-87.71405,128,,bus,18738,56
56,2,Washington & Canal,443,41.883087,-87.640024,90,120-North^+;120-South^+,bus,443,56
56,2,Washington & Clark/Dearborn,18122,41.883183,-87.63032,90,Blue*,bus,18122,56
56,2,Washington & Franklin,445,41.883169,-87.635649,90,124-East^;157-East^;60-East^,bus,445,56
56,2,Washington & Jefferson,442,41.883089,-87.642899,88,19-West^+;20-East^;J14-North^;J14-South^,bus,442,56
56,2,Washington & Lasalle,446,41.883179,-87.632816,90,Brown*;Orange*;Pink*;Purple*,bus,446,56
56,2,Washington & State,448,41.883203,-87.627293,90,124-East^;151-North^;157-East^;19-West^+;20-West^;4-North^;4-South^;60-East^;60-West^;66-East^;Red*,bus,448,56
56,2,Washington & Wabash,449,41.883205,-87.625569,88,147-North^+;20-East^;20-West^;4-South^;66-West^;J14-South^;Brown*;Green*;Orange*;Pink*;Purple*,bus,449,56
57,1,Grand & Laramie,3883,41.917109,-87.756416,283,65-East^;65-West^;73-East^;73-West^,bus,3883,57
57,1,Grand & Latrobe Terminal,3824,41.917377,-87.757627,197,65-East^;65-West^;73-East^;73-West^,bus,3824,57
57,1,Harrison & Cicero,3856,41.873213,-87.745388,294,54-North^;54-South^;7-East^;7-West^;Blue*,bus,3856,57
57,1,Harrison & Laramie,248,41.873033,-87.754597,268,7-East^;7-West^,bus,248,57
57,1,Harrison & Lavergne,246,41.873092,-87.748976,266,,bus,246,57
57,1,Harrison & Leamington,247,41.873027,-87.753139,269,,bus,247,57
57,1,Laramie & Adams,3862,41.87834,-87.754915,357,,bus,3862,57
57,1,Laramie & Augusta,3874,41.898457,-87.755596,358,,bus,3874,57
57,1,Laramie & Bloomingdale,3882,41.913054,-87.755711,359,,bus,3882,57
57,1,Laramie & Chicago,17883,41.895299,-87.755528,0,66-East^;66-West^,bus,17883,57
57,1,Laramie & Congress,3857,41.873826,-87.754746,357,,bus,3857,57
57,1,Laramie & Division,3876,41.90212,-87.755683,0,70-East^;70-West^,bus,3876,57
57,1,Laramie & Ferdinand ,3869,41.889201,-87.75531,358,,bus,3869,57
57,1,Laramie & Fulton,3867,41.885537,-87.755177,359,,bus,3867,57
57,1,Laramie & Hirsch,3878,41.905773,-87.755778,359,,bus,3878,57
57,1,Laramie & Huron,3871,41.892878,-87.755444,358,,bus,3871,57
57,1,Laramie & Iowa,3873,41.896637,-87.755565,359,,bus,3873,57
57,1,Laramie & Jackson,17884,41.876984,-87.754843,354,126-East^;126-West^,bus,17884,57
57,1,Laramie & Lake (Green Line),3868,41.887047,-87.755253,357,Green*,bus,3868,57
57,1,Laramie & Le Moyne,3879,41.907568,-87.75582,359,,bus,3879,57
57,1,Laramie & Madison,3864,41.880117,-87.75497,356,20-East^;20-West^,bus,3864,57
57,1,Laramie & Maypole,3866,41.884188,-87.755126,358,,bus,3866,57
57,1,Laramie & North Ave,3880,41.909337,-87.75575,14,72-East^;72-West^,bus,3880,57
57,1,Laramie & Ohio,18746,41.891471,-87.755404,357,,bus,18746,57
57,1,Laramie & Potomac,3877,41.903956,-87.755732,360,,bus,3877,57
57,1,Laramie & Thomas,3875,41.900318,-87.755651,359,,bus,3875,57
57,1,Laramie & Van Buren,3858,41.874752,-87.75478,359,,bus,3858,57
57,1,Laramie & Wabansia,3881,41.911219,-87.755639,358,,bus,3881,57
57,1,Laramie & Washington,3865,41.882184,-87.755039,0,,bus,3865,57
57,2,Cicero & Flournoy,3855,41.871962,-87.744794,357,54-South^;Blue*,bus,3855,57
57,2,Grand & Laramie,689,41.916898,-87.756113,104,65-East^;65-West^;73-East^;73-West^,bus,689,57
57,2,Grand & Latrobe Terminal,3824,41.917377,-87.757627,197,65-East^;65-West^;73-East^;73-West^,bus,3824,57
57,2,Harrison & Cicero,3856,41.873213,-87.745388,294,54-North^;54-South^;7-East^;7-West^,bus,3856,57
57,2,Laramie & Adams,3846,41.878572,-87.755095,180,,bus,3846,57
57,2,Laramie & Augusta,3834,41.898709,-87.755797,180,,bus,3834,57
57,2,Laramie & Bloomingdale,3826,41.913284,-87.755891,179,,bus,3826,57
57,2,Laramie & Chicago,17882,41.894586,-87.755683,177,66-East^;66-West^,bus,17882,57
57,2,Laramie & Congress,3851,41.874061,-87.754927,178,,bus,3851,57
57,2,Laramie & Division,3832,41.902383,-87.75588,180,70-East^;70-West^,bus,3832,57
57,2,Laramie & Ferdinand ,3839,41.889059,-87.755478,178,,bus,3839,57
57,2,Laramie & Fulton,3841,41.885767,-87.755357,178,,bus,3841,57
57,2,Laramie & Gladys,3849,41.875869,-87.754991,179,,bus,3849,57
57,2,Laramie & Harrison,3852,41.873093,-87.754915,178,7-East^;7-West^,bus,3852,57
57,2,Laramie & Hirsch,3830,41.905991,-87.755952,179,,bus,3830,57
57,2,Laramie & Huron,3837,41.893114,-87.755623,178,,bus,3837,57
57,2,Laramie & Iowa,3835,41.896887,-87.755741,179,,bus,3835,57
57,2,Laramie & Jackson,3848,41.876787,-87.755048,180,126-East^;126-West^,bus,3848,57
57,2,Laramie & Lake (Green Line),15013,41.886822,-87.755386,180,Green*,bus,15013,57
57,2,Laramie & Le Moyne,3829,41.907811,-87.756001,179,,bus,3829,57
57,2,Laramie & Madison,3844,41.880572,-87.755158,180,20-East^;20-West^,bus,3844,57
57,2,Laramie & Maypole,3842,41.884475,-87.755313,179,,bus,3842,57
57,2,Laramie & Monroe,3845,41.879514,-87.755135,180,,bus,3845,57
57,2,Laramie & North Ave,15012,41.909069,-87.756022,189,72-East^,bus,15012,57
57,2,Laramie & Ohio,18745,41.891028,-87.75553,175,,bus,18745,57
57,2,Laramie & Potomac,18744,41.903895,-87.755889,177,,bus,18744,57
57,2,Laramie & Quincy,3847,41.877695,-87.75506,177,,bus,3847,57
57,2,Laramie & Thomas,3833,41.900556,-87.755829,179,,bus,3833,57
57,2,Laramie & Van Buren,3850,41.874978,-87.754962,180,,bus,3850,57
57,2,Laramie & Wabansia,3827,41.911465,-87.755825,180,,bus,3827,57
57,2,Laramie & Washington,3843,41.882558,-87.755252,177,,bus,3843,57
57,2,Lexington & Laramie,15126,41.871014,-87.754181,90,,bus,15126,57
57,2,Lexington & Lavergne,3854,41.871076,-87.749252,89,,bus,3854,57
57,2,Lexington & Leamington,16166,41.87103,-87.752801,90,,bus,16166,57
59,3,5556 S Wentworth,6461,41.792392,-87.630399,358,,bus,6461,59
59,3,5600 S Wells,6529,41.792544,-87.63185,180,,bus,6529,59
59,3,59th Street & Aberdeen,12985,41.786864,-87.652427,89,,bus,12985,59
59,3,59th Street & Albany,12966,41.786233,-87.701067,86,,bus,12966,59
59,3,59th Street & Ashland,12980,41.786682,-87.664636,90,9-North^;9-South^;X9-North^+;X9-South^+,bus,12980,59
59,3,59th Street & California,12969,41.786342,-87.693799,90,94-North^;94-South^,bus,12969,59
59,3,59th Street & Campbell,12972,41.786476,-87.686438,88,,bus,12972,59
59,3,59th Street & Central Park,12961,41.786055,-87.712463,90,,bus,12961,59
59,3,59th Street & Damen,12976,41.786564,-87.674279,90,48-North^;48-South^,bus,12976,59
59,3,59th Street & Francisco,12968,41.786314,-87.696198,89,,bus,12968,59
59,3,59th Street & Halsted,12988,41.786958,-87.645189,90,8-North^;8-South^,bus,12988,59
59,3,59th Street & Hamlin,12959,41.78596,-87.718245,88,,bus,12959,59
59,3,59th Street & Homan,12963,41.786121,-87.708377,89,,bus,12963,59
59,3,59th Street & Hoyne,12975,41.786534,-87.676857,85,,bus,12975,59
59,3,59th Street & Karlov,12956,41.78586,-87.72556,90,,bus,12956,59
59,3,59th Street & Kedzie,18029,41.786193,-87.702989,90,52-North^;52-South^;52A-North^;52A-South^,bus,18029,59
59,3,59th Street & Keeler,12955,41.785837,-87.72804,88,,bus,12955,59
59,3,59th Street & Kilbourn,12952,41.78576,-87.735367,88,,bus,12952,59
59,3,59th Street & Kildare,12954,41.78581,-87.730488,90,,bus,12954,59
59,3,59th Street & Kostner,12953,41.785784,-87.732915,90,,bus,12953,59
59,3,59th Street & Laflin,12981,41.786728,-87.662122,90,,bus,12981,59
59,3,59th Street & Lasalle,12995,41.787243,-87.629225,88,,bus,12995,59
59,3,59th Street & Lawndale,12960,41.786004,-87.715785,88,,bus,12960,59
59,3,59th Street & Loomis,12982,41.786758,-87.659701,88,,bus,12982,59
59,3,59th Street & Morgan,12986,41.786902,-87.650006,90,,bus,12986,59
59,3,59th Street & Normal,12991,41.787089,-87.637848,88,,bus,12991,59
59,3,59th Street & Oakley,12974,41.786488,-87.6815,90,,bus,12974,59
59,3,59th Street & Paulina,12979,41.786664,-87.667001,89,,bus,12979,59
59,3,59th Street & Peoria,12987,41.786929,-87.647562,89,,bus,12987,59
59,3,59th Street & Perry,12996,41.787276,-87.627394,87,,bus,12996,59
59,3,59th Street & Princeton,12992,41.787141,-87.632973,90,,bus,12992,59
59,3,59th Street & Pulaski,12957,41.785874,-87.7232,88,53A-North^;53A-South^,bus,12957,59
59,3,59th Street & Racine,12984,41.786821,-87.654877,90,44-North^;44-South^,bus,12984,59
59,3,59th Street & Rockwell,12971,41.786432,-87.688899,89,,bus,12971,59
59,3,59th Street & Sacramento,15260,41.786286,-87.697983,88,,bus,15260,59
59,3,59th Street & Spaulding,12964,41.786158,-87.705933,88,,bus,12964,59
59,3,59th Street & Springfield,12958,41.785923,-87.720685,89,,bus,12958,59
59,3,59th Street & St. Loius,12962,41.786078,-87.710814,89,,bus,12962,59
59,3,59th Street & State,12997,41.78731,-87.62577,90,29-North^;29-South^,bus,12997,59
59,3,59th Street & Stewart,15908,41.787123,-87.636054,90,,bus,15908,59
59,3,59th Street & Throop,12983,41.786794,-87.657268,89,,bus,12983,59
59,3,59th Street & Union,12989,41.787007,-87.642706,90,,bus,12989,59
59,3,59th Street & Washtenaw,12970,41.786396,-87.691322,89,,bus,12970,59
59,3,59th Street & Wells,12993,41.787164,-87.632322,86,24-South^,bus,12993,59
59,3,59th Street & Wentworth,12994,41.7872,-87.629876,90,24-North^,bus,12994,59
59,3,59th Street & Western,15460,41.786468,-87.683165,86,49-North^;X49-North^+,bus,15460,59
59,3,59th Street & Wolcott,12977,41.786606,-87.67184,89,,bus,12977,59
59,3,59th Street & Wood,12978,41.786635,-87.669421,89,,bus,12978,59
59,3,609 W 59th Street,12990,41.787042,-87.640616,90,,bus,12990,59
59,3,60th Street & Stony Island,13022,41.786169,-87.586886,284,15-North^;15-South^;28-North^;28-South^;6-North^+;6-South^+,bus,13022,59
59,3,61st Street & Cottage Grove,15697,41.784003,-87.60561,88,4-North^;4-South^;X4-North^+;X4-South^+,bus,15697,59
59,3,61st Street & Eberhart,13007,41.783874,-87.613445,88,,bus,13007,59
59,3,61st Street & Ellis,13014,41.784055,-87.601344,90,,bus,13014,59
59,3,61st Street & Ingleside,13013,41.784036,-87.602979,90,,bus,13013,59
59,3,61st Street & Kenwood,13019,41.784141,-87.593326,90,,bus,13019,59
59,3,61st Street & King Drive,15487,41.783841,-87.615288,90,3-North^;3-South^;4-South^,bus,15487,59
59,3,61st Street & Langley,13010,41.783952,-87.608675,90,,bus,13010,59
59,3,61st Street & Michigan,13001,41.783719,-87.622413,90,,bus,13001,59
59,3,61st Street & Prairie,13003,41.783771,-87.619176,88,,bus,13003,59
59,3,61st Street & St. Lawrence,13008,41.783912,-87.611064,88,,bus,13008,59
59,3,61st Street & University,13016,41.784094,-87.598106,86,,bus,13016,59
59,3,61st Street & Wabash,13000,41.783684,-87.624058,88,,bus,13000,59
59,3,61st Street & Woodlawn,17626,41.784111,-87.595953,90,,bus,17626,59
59,3,Dorchester & 60th Street,13021,41.785969,-87.591413,358,171-North^;172-North^;2-North^+,bus,13021,59
59,3,Dorchester & 61st Street,13020,41.784456,-87.591378,358,,bus,13020,59
59,3,Garfield Red Line Station,10589,41.794615,-87.631218,270,55-East^;55-West^;Red*,bus,10589,59
59,3,Midway Orange Line Station,14120,41.786403,-87.738805,301,165-East^;165-West^;47-East^;47-West^;54B-North^;54B-South^;55-East^;55-West^;55A-East^;55A-West^;55N-East^;55N-West^;62-North^;62-South^;62H-East^;62H-West^;63-East^;63-West^;63W-East^;63W-West^;Orange*,bus,14120,59
59,3,State & 60th Street,2426,41.785683,-87.625594,181,29-North^;29-South^,bus,2426,59
59,3,Wells & 57th Street,6530,41.791024,-87.631808,178,,bus,6530,59
59,3,Wells & 58th Street,6531,41.788981,-87.631817,185,24-South^,bus,6531,59
59,3,Wells & Garfield ,6528,41.79387,-87.631882,180,,bus,6528,59
59,3,Wentworth & 57th Place,6459,41.789819,-87.630332,359,24-North^,bus,6459,59
59,3,Wentworth & 57th Street,15858,41.791254,-87.63037,0,,bus,15858,59
59,4,5556 S Wentworth,6461,41.792392,-87.630399,358,24-North^,bus,6461,59
59,4,5600 S Wells,6529,41.792544,-87.63185,180,,bus,6529,59
59,4,59th Street & Aberdeen,13061,41.786991,-87.652126,268,,bus,13061,59
59,4,59th Street & Albany,13080,41.786352,-87.700763,268,,bus,13080,59
59,4,59th Street & Ashland,13066,41.786829,-87.664121,270,9-North^;9-South^;X9-North^+;X9-South^+,bus,13066,59
59,4,59th Street & California,13077,41.786483,-87.693435,267,94-North^;94-South^,bus,13077,59
59,4,59th Street & Campbell,13074,41.786591,-87.686142,270,,bus,13074,59
59,4,59th Street & Central Park,13085,41.786165,-87.712722,270,,bus,13085,59
59,4,59th Street & Damen,13070,41.786706,-87.673954,268,48-North^;48-South^,bus,13070,59
59,4,59th Street & Francisco,13078,41.78643,-87.695885,269,,bus,13078,59
59,4,59th Street & Halsted,13058,41.787104,-87.644789,270,8-North^;8-South^,bus,13058,59
59,4,59th Street & Hamlin,13087,41.786085,-87.717901,268,,bus,13087,59
59,4,59th Street & Homan,13083,41.786239,-87.708099,269,,bus,13083,59
59,4,59th Street & Hoyne,17533,41.786658,-87.676989,268,,bus,17533,59
59,4,59th Street & Karlov,13090,41.785978,-87.725239,269,,bus,13090,59
59,4,59th Street & Kedzie,18030,41.786316,-87.703713,270,52-North^;52-South^;52A-North^;52A-South^,bus,18030,59
59,4,59th Street & Keeler,13091,41.785955,-87.727705,269,,bus,13091,59
59,4,59th Street & Kilbourn,13094,41.785874,-87.735044,270,,bus,13094,59
59,4,59th Street & Kildare,13092,41.785928,-87.73015,270,,bus,13092,59
59,4,59th Street & Kostner,13093,41.785904,-87.732578,270,,bus,13093,59
59,4,59th Street & Laflin,13065,41.786851,-87.661812,270,,bus,13065,59
59,4,59th Street & Lasalle,13049,41.787371,-87.628912,270,,bus,13049,59
59,4,59th Street & Lawndale,13086,41.786122,-87.715447,270,,bus,13086,59
59,4,59th Street & Loomis,13064,41.786887,-87.659372,270,,bus,13064,59
59,4,59th Street & Morgan,13060,41.787025,-87.649662,268,,bus,13060,59
59,4,59th Street & Normal,13055,41.78723,-87.63751,270,,bus,13055,59
59,4,59th Street & Oakley,13072,41.786609,-87.680961,268,,bus,13072,59
59,4,59th Street & Paulina,13067,41.786783,-87.666679,269,,bus,13067,59
59,4,59th Street & Peoria,13059,41.787062,-87.647244,268,,bus,13059,59
59,4,59th Street & Perry,13048,41.787395,-87.627448,270,,bus,13048,59
59,4,59th Street & Pulaski,18031,41.786006,-87.723384,268,53A-North^;53A-South^,bus,18031,59
59,4,59th Street & Racine,13062,41.786967,-87.654489,268,44-North^;44-South^,bus,13062,59
59,4,59th Street & Rockwell,13075,41.786552,-87.688564,270,,bus,13075,59
59,4,59th Street & Sacramento,13079,41.786395,-87.698272,269,,bus,13079,59
59,4,59th Street & Spaulding,13082,41.786277,-87.70565,270,,bus,13082,59
59,4,59th Street & Springfield,13088,41.786045,-87.720353,270,,bus,13088,59
59,4,59th Street & St. Louis,13084,41.7862,-87.710518,270,,bus,13084,59
59,4,59th Street & State,13047,41.787427,-87.625941,260,29-North^;29-South^,bus,13047,59
59,4,59th Street & Stewart,13054,41.787239,-87.635801,266,,bus,13054,59
59,4,59th Street & Throop,13063,41.786922,-87.656962,269,,bus,13063,59
59,4,59th Street & Union,13057,41.787135,-87.642385,269,,bus,13057,59
59,4,59th Street & Washtenaw,13076,41.786513,-87.691009,268,,bus,13076,59
59,4,59th Street & Wells,13053,41.787265,-87.632347,263,24-South^,bus,13053,59
59,4,59th Street & Wentworth,13050,41.787355,-87.630105,270,24-North^,bus,13050,59
59,4,59th Street & Western,15459,41.786621,-87.68433,270,49-North^;X49-North^+,bus,15459,59
59,4,59th Street & Wolcott,13069,41.786724,-87.671537,269,,bus,13069,59
59,4,59th Street & Wood,13068,41.78676,-87.669107,269,,bus,13068,59
59,4,60th Street & Indiana,13043,41.785648,-87.621053,268,,bus,13043,59
59,4,60th Street & State,13046,41.785597,-87.625228,268,29-North^;29-South^,bus,13046,59
59,4,60th Street & Stony Island,13022,41.786169,-87.586886,284,15-North^;15-South^;28-North^;28-South^;6-North^+;6-South^+,bus,13022,59
59,4,610 W 59th Street,13056,41.787165,-87.640573,270,,bus,13056,59
59,4,61st Street & Cottage Grove,13033,41.784118,-87.605774,268,4-North^;4-South^;X4-North^+;X4-South^+,bus,13033,59
59,4,61st Street & Eberhart,13037,41.783988,-87.613069,270,,bus,13037,59
59,4,61st Street & Ellis,13030,41.784169,-87.600938,270,,bus,13030,59
59,4,61st Street & Indiana,13042,41.783864,-87.620381,270,,bus,13042,59
59,4,61st Street & Ingleside,13031,41.784159,-87.60257,269,,bus,13031,59
59,4,61st Street & Kenwood,13025,41.784259,-87.592878,270,,bus,13025,59
59,4,61st Street & King Drive,15511,41.783936,-87.616092,268,3-North^;3-South^;4-South^,bus,15511,59
59,4,61st Street & Langley,13034,41.784073,-87.608279,268,,bus,13034,59
59,4,61st Street & Prairie,13041,41.783889,-87.618735,270,,bus,13041,59
59,4,61st Street & St. Lawrence,13036,41.784029,-87.610714,268,,bus,13036,59
59,4,61st Street & Woodlawn,15163,41.784219,-87.596693,270,,bus,15163,59
59,4,Dorchester & 60th Street,13023,41.785771,-87.591539,178,,bus,13023,59
59,4,Dorchester & 61st Street,13024,41.784368,-87.591502,179,,bus,13024,59
59,4,Garfield Red Line Station,10589,41.794615,-87.631218,270,24-South^;55-East^;55-West^;Red*,bus,10589,59
59,4,Midway Orange Line Station,14120,41.786403,-87.738805,301,165-East^;165-West^;47-East^;47-West^;54B-North^;54B-South^;55-East^;55-West^;55A-East^;55A-West^;55N-East^;55N-West^;62-North^;62-South^;62H-East^;62H-West^;63-East^;63-West^;63W-East^;63W-West^;Orange*,bus,14120,59
59,4,Wells & 57th Street,6530,41.791024,-87.631808,178,,bus,6530,59
59,4,Wells & 58th Street,6531,41.788981,-87.631817,185,,bus,6531,59
59,4,Wells & Garfield ,6528,41.79387,-87.631882,180,,bus,6528,59
59,4,Wentworth & 57th Place,6459,41.789819,-87.630332,359,,bus,6459,59
59,4,Wentworth & 57th Street,15858,41.791254,-87.63037,0,,bus,15858,59
6,1,1100 S Columbus (Pedestrian Underpass),14483,41.86932,-87.620378,360,10-North^;10-South^;J14-North^;J14-South^,bus,14483,6
6,1,5000 S Lake Park,7137,41.804303,-87.588525,343,,bus,7137,6
6,1,5200 S S Hyde Park,1522,41.800987,-87.584557,342,,bus,1522,6
6,1,5440 S S Hyde Park,1519,41.796897,-87.583947,359,,bus,1519,6
6,1,5800 S Stony Island,1514,41.789609,-87.586577,0,,bus,1514,6
6,1,67th Street & Bennett,5312,41.773483,-87.579068,264,15-South^,bus,5312,6
6,1,67th Street & Clyde,7040,41.773556,-87.574142,270,,bus,7040,6
6,1,67th Street & Cornell Drive,5315,41.773428,-87.585442,270,28-North^;5-East^;5-West^;67-East^;67-West^;95-East^;95-West^,bus,5315,6
6,1,67th Street & Crandon,7038,41.773555,-87.570087,270,,bus,7038,6
6,1,67th Street & Cregier,5313,41.773459,-87.581132,269,,bus,5313,6
6,1,67th Street & East End,5314,41.77342,-87.583662,268,,bus,5314,6
6,1,67th Street & Jeffery,5311,41.773532,-87.577065,270,15-North^,bus,5311,6
6,1,67th Street & Oglesby,15391,41.773611,-87.568204,270,67-East^;67-West^,bus,15391,6
6,1,67th Street & Paxton,15147,41.773565,-87.571976,270,,bus,15147,6
6,1,79th Street & Lakefront,17868,41.751875,-87.54491,74,79-East^;79-West^,bus,17868,6
6,1,Balbo & Columbus,4883,41.873295,-87.621101,268,,bus,4883,6
6,1,Balbo & Michigan,4884,41.873239,-87.62381,270,1-North^;10-South^;147-South^+;2-South^+;28-South^;3-North^;4-North^;X4-North^+,bus,4884,6
6,1,E Hyde Park & Cornell,1524,41.802539,-87.586803,270,172-North^,bus,1524,6
6,1,E Hyde Park & East End,1523,41.802544,-87.5858,268,172-South^,bus,1523,6
6,1,Lake Park & 47th Street Terminal,5040,41.809044,-87.59166,321,47-East^;47-West^,bus,5040,6
6,1,Lake Park & 48th Street,5039,41.80796,-87.590497,332,,bus,5039,6
6,1,Lake Park & 49th Street,5038,41.805837,-87.589082,340,,bus,5038,6
6,1,Lake Park & E. Hyde Park Blvd,5037,41.802914,-87.587936,344,15-North^;15-South^;172-North^;172-South^,bus,5037,6
6,1,Michigan & E. Wacker,1121,41.887877,-87.624424,3,10-North^;120-North^+;121-North^+;151-North^;157-East^;2-North^+;26-North^+;3-North^;66-West^,bus,1121,6
6,1,Michigan & Ida B Wells Drive,14485,41.875527,-87.62413,0,1-North^;126-West^;143-North^+;147-North^+;28-North^;7-West^,bus,14485,6
